DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,AVC,CARDIOPATIA,CHOQUE CARDIOPATICO,AVC (COVID),INFARTO (COVID),INFARTO,SUBITA,INDETERMINADA,DEMAIS OBITOS,COVID19
2019-03-23,0.0,55.0,13.0,29.0,19.0,3.0,6.0,0.0,0.0,24.0,0.0,1.0,82.0,0.0
2019-03-24,1.0,50.0,11.0,30.0,11.0,3.0,5.0,0.0,0.0,21.0,0.0,0.0,106.0,0.0
2019-03-25,0.0,40.0,8.0,29.0,14.0,2.0,3.0,0.0,0.0,23.0,0.0,1.0,74.0,0.0
2019-03-26,0.0,54.0,12.0,44.0,19.0,0.0,10.0,0.0,0.0,24.0,1.0,2.0,90.0,0.0
2019-03-27,1.0,54.0,11.0,39.0,14.0,2.0,7.0,0.0,0.0,20.0,0.0,0.0,87.0,0.0
2019-03-28,0.0,45.0,17.0,35.0,12.0,2.0,4.0,0.0,0.0,20.0,0.0,0.0,86.0,0.0
2019-03-29,0.0,45.0,24.0,36.0,14.0,1.0,5.0,0.0,0.0,23.0,0.0,0.0,103.0,0.0
2019-03-30,1.0,39.0,8.0,39.0,20.0,2.0,8.0,0.0,0.0,26.0,0.0,0.0,59.0,0.0
2019-03-31,0.0,50.0,16.0,40.0,17.0,3.0,5.0,0.0,0.0,20.0,0.0,1.0,88.0,0.0
2019-04-01,0.0,38.0,17.0,20.0,18.0,3.0,2.0,0.0,0.0,27.0,0.0,0.0,75.0,0.0
2019-04-02,0.0,51.0,15.0,29.0,13.0,3.0,7.0,0.0,0.0,19.0,0.0,1.0,83.0,0.0
2019-04-03,1.0,43.0,12.0,30.0,19.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,89.0,0.0
2019-04-04,0.0,42.0,12.0,34.0,22.0,1.0,6.0,0.0,0.0,23.0,0.0,2.0,88.0,0.0
2019-04-05,0.0,36.0,11.0,38.0,18.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,85.0,0.0
2019-04-06,0.0,53.0,13.0,37.0,16.0,4.0,4.0,0.0,0.0,27.0,0.0,2.0,76.0,0.0
2019-04-07,1.0,56.0,13.0,46.0,13.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,83.0,0.0
2019-04-08,0.0,45.0,14.0,42.0,14.0,3.0,2.0,0.0,0.0,24.0,0.0,1.0,107.0,0.0
2019-04-09,0.0,55.0,16.0,32.0,13.0,3.0,8.0,0.0,0.0,24.0,0.0,1.0,64.0,0.0
2019-04-10,0.0,39.0,10.0,34.0,20.0,2.0,7.0,0.0,0.0,23.0,0.0,0.0,91.0,0.0
2019-04-11,0.0,34.0,17.0,31.0,16.0,2.0,17.0,0.0,0.0,22.0,0.0,2.0,71.0,0.0
2019-04-12,1.0,52.0,8.0,37.0,17.0,2.0,6.0,0.0,0.0,17.0,0.0,0.0,83.0,0.0
2019-04-13,0.0,45.0,13.0,29.0,19.0,4.0,6.0,0.0,0.0,27.0,0.0,2.0,86.0,0.0
2019-04-14,0.0,55.0,11.0,28.0,19.0,2.0,6.0,0.0,0.0,15.0,0.0,0.0,65.0,0.0
2019-04-15,0.0,42.0,10.0,33.0,20.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,86.0,0.0
2019-04-16,0.0,62.0,17.0,35.0,27.0,2.0,12.0,0.0,0.0,24.0,0.0,3.0,82.0,0.0
2019-04-17,0.0,50.0,12.0,32.0,14.0,5.0,4.0,0.0,0.0,25.0,0.0,0.0,80.0,0.0
2019-04-18,0.0,48.0,15.0,27.0,15.0,2.0,6.0,0.0,0.0,25.0,0.0,0.0,68.0,0.0
2019-04-19,0.0,49.0,13.0,24.0,22.0,2.0,10.0,0.0,0.0,29.0,0.0,0.0,79.0,0.0
2019-04-20,0.0,55.0,9.0,28.0,15.0,5.0,7.0,0.0,0.0,21.0,0.0,0.0,70.0,0.0
2019-04-21,1.0,34.0,12.0,36.0,22.0,0.0,4.0,0.0,0.0,25.0,0.0,0.0,84.0,0.0
2019-04-22,1.0,51.0,14.0,50.0,18.0,1.0,4.0,0.0,0.0,22.0,0.0,0.0,96.0,0.0
2019-04-23,0.0,65.0,18.0,35.0,16.0,2.0,5.0,0.0,0.0,20.0,0.0,0.0,64.0,0.0
2019-04-24,0.0,67.0,9.0,30.0,23.0,2.0,4.0,0.0,0.0,23.0,0.0,0.0,92.0,0.0
2019-04-25,0.0,44.0,11.0,35.0,17.0,1.0,4.0,0.0,0.0,29.0,0.0,3.0,92.0,0.0
2019-04-26,0.0,48.0,15.0,38.0,20.0,2.0,5.0,0.0,0.0,17.0,1.0,0.0,87.0,0.0
2019-04-27,0.0,53.0,9.0,33.0,13.0,4.0,7.0,0.0,0.0,21.0,0.0,1.0,79.0,0.0
2019-04-28,0.0,63.0,13.0,36.0,17.0,3.0,6.0,0.0,0.0,14.0,0.0,2.0,109.0,0.0
2019-04-29,2.0,40.0,12.0,21.0,27.0,2.0,8.0,0.0,0.0,25.0,0.0,1.0,106.0,0.0
2019-04-30,0.0,61.0,11.0,42.0,15.0,3.0,7.0,0.0,0.0,20.0,0.0,0.0,82.0,0.0
2019-05-01,1.0,55.0,19.0,41.0,16.0,1.0,10.0,0.0,0.0,15.0,0.0,1.0,77.0,0.0
2019-05-02,0.0,57.0,18.0,27.0,23.0,1.0,3.0,0.0,0.0,22.0,1.0,1.0,84.0,0.0
2019-05-03,0.0,52.0,16.0,35.0,23.0,1.0,4.0,0.0,0.0,22.0,0.0,0.0,76.0,0.0
2019-05-04,0.0,58.0,11.0,46.0,18.0,4.0,5.0,0.0,0.0,19.0,0.0,0.0,113.0,0.0
2019-05-05,0.0,47.0,13.0,27.0,20.0,1.0,5.0,0.0,0.0,22.0,0.0,0.0,93.0,0.0
2019-05-06,0.0,54.0,17.0,25.0,27.0,4.0,8.0,0.0,0.0,21.0,0.0,1.0,84.0,0.0
2019-05-07,0.0,56.0,16.0,33.0,19.0,3.0,15.0,0.0,0.0,19.0,0.0,0.0,93.0,0.0
2019-05-08,0.0,50.0,12.0,24.0,17.0,1.0,7.0,0.0,0.0,25.0,0.0,0.0,89.0,0.0
